20130105,17,37.71,54211,247
20130105,18,38.37,54731,294
20130105,19,37.99,54014,358
20130105,20,36.94,52452,437
20130105,21,36.24,50729,537
20130105,22,35.89,49577,638
20130105,23,35.7,48007,709
20130105,0,35.44,46375,793
20130106,1,34.87,46150,558
20130106,2,33.05,44946,666
20130106,3,32.25,44345,736
20130106,4,32.41,44067,737
20130106,5,32.45,44134,721
20130106,6,32.8,44641,771
20130106,7,33.27,45736,881
20130106,8,32.97,47134,990
20130106,9,33.65,48601,1088
20130106,10,34.25,49839,1159
20130106,11,35.01,51058,1249
20130106,12,35.94,51738,1341
20130106,13,35.79,51743,1356
20130106,14,35.02,51714,1296
20130106,15,34.85,51959,1219
20130106,16,35.18,53239,1125
20130106,17,35.9,54580,983
20130106,18,37.09,55054,817
20130106,19,37.65,54611,616
20130106,20,37.39,53503,432
20130106,21,36.99,52220,318
20130106,22,36.1,51122,251
20130106,23,36,49213,195
20130106,0,34.93,47156,157
20130107,1,34.97,46057,113
20130107,2,33.71,45168,83
20130107,3,33.13,44715,75
20130107,4,33.23,44840,78
20130107,5,34.1,45736,91
20130107,6,35.68,48206,105
20130107,7,38.51,52410,114
20130107,8,40.66,56801,125
20130107,9,42.48,58004,143
20130107,10,42.08,57798,175
20130107,11,41.97,57959,214
20130107,12,41.37,57892,251
20130107,13,40.3,57433,265
20130107,14,39.96,57153,277
20130107,15,40.17,57264,291
20130107,16,41.6,58066,321
20130107,17,42.37,58814,360
20130107,18,41.93,58890,394
20130107,19,39.97,57726,425
20130107,20,38.9,56264,461
20130107,21,37.92,54454,480
20130107,22,37.47,52814,469
20130107,23,36.49,50312,453
20130107,0,35.55,47645,437
20130108,1,35.44,45947,541
20130108,2,35.01,44792,530
20130108,3,34.83,44296,524
20130108,4,34.84,44215,511
20130108,5,35.21,44864,479
20130108,6,36.35,47149,459
20130108,7,39.04,51134,451
20130108,8,42.55,55286,442
20130108,9,44.35,56290,435
20130108,10,43.58,56111,429
20130108,11,43.15,56339,419
20130108,12,42.43,56264,412
20130108,13,41.92,55810,383
20130108,14,41.94,55676,329
20130108,15,41.72,55822,272
20130108,16,43.47,56700,219
20130108,17,47.47,57601,176
20130108,18,47.97,57779,152
20130108,19,44.91,56954,134
20130108,20,42.78,55745,126
20130108,21,39.77,54021,131
20130108,22,39.09,52608,148
20130108,23,38.23,50189,179
20130108,0,36.14,47492,228
20130109,1,36.49,45937,186
20130109,2,35.92,44833,219
20130109,3,35.44,44216,265
20130109,4,35.76,44292,312
20130109,5,35.93,45092,358
20130109,6,37.31,47494,421
20130109,7,39.17,51772,478
20130109,8,41.4,56447,554
20130109,9,43.51,57646,682
20130109,10,41.59,57470,795
20130109,11,40.8,57470,902
20130109,12,40.56,57517,1060
20130109,13,40.5,57119,1230
20130109,14,40.74,56975,1366
20130109,15,40.53,57070,1523
20130109,16,40.75,57801,1686
20130109,17,42.96,58685,1789
20130109,18,43.08,58883,1835
20130109,19,40.87,58181,1840
20130109,20,39.81,57064,1838
20130109,21,39.02,55355,1825
20130109,22,37.97,53987,1784
20130109,23,36.71,51505,1753
20130109,0,35.3,48686,1732
20130110,1,35.77,46644,1929
20130110,2,35.2,45700,1959
20130110,3,34.74,45389,2010
20130110,4,35,45640,2008
20130110,5,36,46669,1975
20130110,6,37.13,49380,1979
20130110,7,38.83,54019,1993
20130110,8,41.69,58919,1965
20130110,9,44.07,60258,1889
20130110,10,42.7,60073,1788
20130110,11,42.08,60124,1712
20130110,12,41.72,59999,1659
20130110,13,41.8,59714,1621
20130110,14,42.41,59510,1636
20130110,15,43.61,59619,1686
20130110,16,44.02,60297,1716
20130110,17,47.44,61048,1740
20130110,18,48.8,61407,1764
20130110,19,43.22,60574,1734
20130110,20,41.56,59298,1618
20130110,21,40.29,57434,1493
20130110,22,39.65,56051,1402
20130110,23,38.9,53540,1320
20130110,0,37.44,50631,1250
20130111,1,37.1,48693,1258
20130111,2,36.33,47660,1219
20130111,3,36.05,47314,1176
20130111,4,35.57,47557,1158
20130111,5,36.34,48540,1153
20130111,6,38.13,51645,1152
20130111,7,40.29,56300,1152
20130111,8,45.68,61223,1172
20130111,9,49.75,62058,1194
20130111,10,46.3,61782,1219
20130111,11,45.58,61855,1235
20130111,12,43.6,61535,1234
20130111,13,43.43,61035,1197
20130111,14,43.04,60348,1135
20130111,15,43.72,60152,1078
20130111,16,44.15,60960,1038
20130111,17,47.64,62056,1010
20130111,18,49.17,62358,997
20130111,19,43.78,61256,992
20130111,20,41.82,59624,976
20130111,21,40.12,57559,945
20130111,22,39.58,56089,899
20130111,23,38.85,54011,833
20130111,0,37.64,51812,768
20130112,1,37.94,49528,743
20130112,2,37.52,48298,694
20130112,3,36.95,47549,654
20130112,4,36.98,47315,655
20130112,5,36.88,47463,711
20130112,6,37.24,48150,754
20130112,7,37.9,49383,765
20130112,8,38.62,51451,751
20130112,9,39.28,53370,710
20130112,10,40.31,55122,645
20130112,11,40.99,56255,580
20130112,12,41.24,56592,504
20130112,13,40.98,56480,431
20130112,14,40.79,55939,388
20130112,15,40.84,55880,372
20130112,16,42.09,56863,365
20130112,17,44.73,58718,369
20130112,18,50.04,59546,385
20130112,19,48.05,58956,406
20130112,20,42.05,57339,411
20130112,21,40.35,55564,400
20130112,22,39.79,54555,383
20130112,23,39.58,52830,371
20130112,0,38.34,50945,359
20130113,1,38.76,49859,258
20130113,2,38.32,48775,270
20130113,3,37.87,48072,283
20130113,4,37.25,47893,297
20130113,5,37.17,48026,308
20130113,6,37.33,48516,317
20130113,7,37.26,49483,305
20130113,8,37.68,50914,286
20130113,9,37.81,52470,277
20130113,10,38.47,54122,266
20130113,11,39.14,55750,248
20130113,12,39.76,56436,218
20130113,13,39.56,56472,198
20130113,14,39.06,56091,199
20130113,15,38.97,56129,214
20130113,16,39.5,57220,237
20130113,17,40.39,59048,275
20130113,18,43.41,60082,318
20130113,19,46.1,59680,349
20130113,20,42.75,58695,354
20130113,21,40.52,57242,357
20130113,22,39.63,56142,370
20130113,23,39.61,54160,383
20130113,0,38.27,51880,377
20130114,1,37.69,49913,592
20130114,2,37.43,49096,630
20130114,3,37.54,48840,632
20130114,4,37.61,49138,619
20130114,5,38.23,50225,651
20130114,6,38.98,53143,727
20130114,7,41.97,58109,823
20130114,8,54.77,63077,910
20130114,9,57.92,64387,1023
20130114,10,52.1,64136,1076
20130114,11,49.1,64162,1036
20130114,12,48.84,64030,986
20130114,13,48.78,63485,947
20130114,14,50.78,63219,930
20130114,15,52.35,63075,935
20130114,16,51.86,63630,910
20130114,17,53.2,64688,898
20130114,18,60.5,65155,897
20130114,19,50.61,64166,862
20130114,20,47.92,62670,791
20130114,21,42.8,60720,707
20130114,22,41.16,58890,634
20130114,23,40.32,56165,572
20130114,0,38.59,53184,519
20130115,1,38.69,50929,550
20130115,2,37.95,49908,553
20130115,3,37.57,49487,567
20130115,4,37.96,49651,590
20130115,5,38.42,50453,620
20130115,6,39.33,53006,660
20130115,7,42.53,57693,696
20130115,8,56.21,62155,637
20130115,9,59.22,63211,558
20130115,10,55.12,62924,498
20130115,11,54.63,62974,436
20130115,12,52.44,62995,375
20130115,13,49.01,62707,332
20130115,14,51.91,62582,314
20130115,15,52.92,62658,282
20130115,16,54.87,63373,241
20130115,17,58.01,64357,207
20130115,18,64,64696,188
20130115,19,55.91,63674,172
20130115,20,47.23,62451,157
20130115,21,43.12,60567,148
20130115,22,41.65,58917,141
20130115,23,40.49,56196,127
20130115,0,38.94,53338,116
20130116,1,38.99,51226,93
20130116,2,38.13,50241,92
20130116,3,37.89,49727,95
20130116,4,38.19,49953,93
20130116,5,38.7,50988,97
20130116,6,40.26,53685,89
20130116,7,44.27,58370,88
20130116,8,63.87,63484,100
20130116,9,70,64728,114
20130116,10,72.83,64498,129
20130116,11,60.1,64407,132
20130116,12,52.93,64318,129
20130116,13,55.59,64009,128
20130116,14,59.13,63813,128
20130116,15,57.06,63934,136
20130116,16,56.18,64654,149
20130116,17,58.92,65722,167
20130116,18,69.93,66158,189
20130116,19,60.04,65297,210
20130116,20,49.42,63910,228
20130116,21,43.11,61860,241
20130116,22,41.89,60249,249
20130116,23,40.47,57449,252
20130116,0,38.79,54343,243
20130117,1,39.41,52634,301
20130117,2,39.03,51547,343
20130117,3,38.93,51231,374
20130117,4,39.23,51457,387
20130117,5,39.65,52261,384
20130117,6,40.69,54795,382
20130117,7,43.82,59335,395
20130117,8,61.58,64402,423
20130117,9,62.42,65572,451
20130117,10,59.92,65136,449
20130117,11,58.14,64960,419
20130117,12,56.22,64917,370
20130117,13,58.78,64274,334
20130117,14,60.12,64005,315
20130117,15,62.37,64044,306
20130117,16,62.34,64565,307
20130117,17,62.3,65472,321
20130117,18,72.83,66221,357
20130117,19,86.07,65501,396
20130117,20,61.3,64296,433
20130117,21,48.66,62392,481
20130117,22,45.96,60802,512
20130117,23,42.31,58122,525
20130117,0,40.37,55064,528
20130118,1,39.76,53227,632
20130118,2,38.98,52145,643
20130118,3,38.72,51764,656
20130118,4,39.01,51946,684
20130118,5,39.21,52886,737
20130118,6,40.4,55445,812
20130118,7,44.83,60128,871
20130118,8,62.03,65361,919
20130118,9,66.97,66819,972
20130118,10,65.13,66378,1004
20130118,11,60.2,65942,1008
20130118,12,49.28,65452,1006
20130118,13,48.09,64870,1049
20130118,14,46.28,64283,1135
20130118,15,46.99,64127,1212
20130118,16,47.89,64482,1297
20130118,17,54.6,65684,1387
20130118,18,61.96,66448,1459
20130118,19,51.88,65491,1528
20130118,20,44.16,63729,1605
20130118,21,41.97,61360,1697
20130118,22,40.43,59766,1763
20130118,23,39.25,57557,1783
20130118,0,38.69,55054,1757
20130119,1,38.16,53361,1690
20130119,2,37.98,52211,1698
20130119,3,37.92,51684,1681
20130119,4,37.97,51533,1610
20130119,5,38,51721,1553
20130119,6,37.96,52653,1494
20130119,7,38.08,53960,1442
20130119,8,38.38,56123,1414
20130119,9,39.03,58091,1379
20130119,10,40.65,59695,1352
20130119,11,41.56,60594,1330
20130119,12,41.93,60716,1305
20130119,13,41.6,60184,1290
20130119,14,41,59704,1303
20130119,15,40.09,59738,1332
20130119,16,40.23,60819,1352
20130119,17,41.7,62628,1358
20130119,18,47.97,63668,1334
20130119,19,46.02,62840,1282
20130119,20,41.79,60998,1202
20130119,21,39.98,59065,1112
20130119,22,39.14,57875,1032
20130119,23,38.76,56051,951
20130119,0,37.92,54135,877
20130120,1,38.01,52735,731
20130120,2,37.87,51478,686
20130120,3,37.53,50760,653
20130120,4,37.16,50499,633
20130120,5,36.95,50566,633
20130120,6,37.13,51086,653
20130120,7,37.35,51870,655
20130120,8,37.47,53217,644
20130120,9,37.96,54470,646
20130120,10,38.6,55917,672
20130120,11,39.49,57158,687
20130120,12,40.1,57579,680
20130120,13,39.71,57312,728
20130120,14,38.39,56934,861
20130120,15,37.88,57022,1041
20130120,16,38.43,58093,1241
20130120,17,39.41,60022,1486
20130120,18,40.07,61434,1817
20130120,19,40.71,61277,2095
20130120,20,39.82,60285,2306
20130120,21,38.92,58978,2477
20130120,22,37.91,57971,2599
20130120,23,37.86,56168,2679
20130120,0,37.21,53857,2755
20130121,1,37.27,51973,2686
20130121,2,37.28,51228,2780
20130121,3,37.05,51027,2886
20130121,4,37.26,51271,2953
20130121,5,37.36,52446,2982
20130121,6,38.03,55374,3000
20130121,7,39.78,60369,3004
20130121,8,43.2,65263,2999
20130121,9,44.78,66408,2994
20130121,10,43.91,65890,3008
20130121,11,42.71,65643,3050
20130121,12,42.21,65319,3090
20130121,13,42.37,64594,3086
20130121,14,42.52,64527,3057
20130121,15,42.21,64654,3027
20130121,16,42.5,65306,2989
20130121,17,44.33,66267,2952
20130121,18,49.47,66859,2913
20130121,19,43.82,65887,2881
20130121,20,42.29,64444,2843
20130121,21,41.27,62621,2808
20130121,22,40.51,60977,2765
20130121,23,39.62,58469,2711
20130121,0,37.67,55502,2670
20130122,1,37.09,54113,2630
20130122,2,36.94,53112,2570
20130122,3,36.98,52698,2503
20130122,4,37.1,52750,2440
20130122,5,37.47,53483,2385
20130122,6,38.33,55927,2314
20130122,7,40.05,60117,2217
20130122,8,53.98,64790,2105
20130122,9,63.33,65899,1997
20130122,10,50.7,65586,1922
20130122,11,48.13,65482,1878
20130122,12,47.07,65160,1830
20130122,13,45.51,64669,1735
20130122,14,46.93,64461,1597
20130122,15,47.19,64539,1471
20130122,16,53.51,65285,1357
20130122,17,61.5,66325,1265
20130122,18,75.05,67183,1194
20130122,19,54.04,66519,1129
20130122,20,48.59,65525,1048
20130122,21,44.2,63840,964
20130122,22,42.98,62305,895
20130122,23,40.71,59743,824
20130122,0,39.36,57089.5,749
20130123,1,39.31,55404,665
20130123,2,38.16,54488,608
20130123,3,37.86,54005,556
20130123,4,38.22,54179,516
20130123,5,38.78,55050,488
20130123,6,40.36,57732,473
20130123,7,45.7,62403,461
20130123,8,68.1,67216,447
20130123,9,75,68060,428
20130123,10,70.07,67518,407
20130123,11,70.06,67199,383
20130123,12,66.01,66950,357
20130123,13,65.37,66398,326
20130123,14,64.35,66050,299
20130123,15,61.65,66193,281
20130123,16,58.63,66567,269
20130123,17,59.59,67459,261
20130123,18,75.02,68468,266
20130123,19,63.53,67744,273
20130123,20,55.77,66856,272
20130123,21,45.82,65040,269
20130123,22,43.13,63533,264
20130123,23,41.08,60857,247
20130123,0,40.19,57916,228
20130124,1,40.41,55464,221
20130124,2,39.63,54817,219
20130124,3,39.18,54705,219
20130124,4,39.67,55016,225
20130124,5,39.38,55793,236
20130124,6,41.2,58352,254
20130124,7,48.24,62954,268
20130124,8,68.45,67784,273
20130124,9,71.28,68655,276
20130124,10,75,67935,269
20130124,11,63.84,67527,263
20130124,12,60.05,67050,243
20130124,13,69.48,66283,228
20130124,14,64.63,65848,228
20130124,15,63.54,65869,231
20130124,16,60.66,66340,222
20130124,17,66.38,67610,199
20130124,18,78.79,68586,194
20130124,19,81.59,67683,204
20130124,20,50.47,66572,197
20130124,21,47.97,64793,184
20130124,22,47.81,63329,166
20130124,23,43.89,60692,148
20130124,0,40.16,57841,135
20130125,1,40.23,55945,46
20130125,2,39.29,55090,42
20130125,3,39.06,54695,42
20130125,4,39.17,54799,48
20130125,5,39.78,55613,58
20130125,6,41.03,58403,80
20130125,7,52.18,63065,113
20130125,8,62.32,67905,154
20130125,9,69.6,69112,205
20130125,10,69.9,68477,264
20130125,11,67.97,68082,331
20130125,12,66.79,67326,412
20130125,13,60.6,66253,474
20130125,14,55.07,65312,520
20130125,15,49.91,64843,574
20130125,16,50.69,64991,637
20130125,17,55.08,66139,707
20130125,18,62.28,66913,785
20130125,19,57.65,66035,874
20130125,20,44.25,64163,996
20130125,21,41.24,61814,1156
20130125,22,40.39,60200,1282
20130125,23,39.1,57886,1359
20130125,0,37.22,55514,1452
20130126,1,36.73,53309,2155
20130126,2,36.45,52080,2219
20130126,3,36.43,51413,2271
20130126,4,36.42,51238,2319
20130126,5,36.15,51423,2395
20130126,6,36.19,52129,2509
20130126,7,36.26,53257,2602
20130126,8,36.33,55161,2652
20130126,9,36.49,56954,2677
20130126,10,37.82,58560,2697
20130126,11,38.64,59530,2701
20130126,12,38.68,59450,2695
20130126,13,38.12,58901,2677
20130126,14,37.79,58284,2624
20130126,15,37.45,58026,2550
20130126,16,37.88,58967,2475
20130126,17,38.96,61008,2398
20130126,18,40.38,62380,2332
20130126,19,39.82,61767,2261
20130126,20,39.09,59971,2130
20130126,21,38.11,57883,1947
20130126,22,36.66,56748,1793
20130126,23,37.01,54930,1653
20130126,0,36.19,53124,1521
20130127,1,35.97,50169,1386
20130127,2,35.8,48935,1311
20130127,3,35.11,48376,1280
20130127,4,34.39,48208,1283
20130127,5,34.43,48251,1334
20130127,6,34.44,48842,1433
20130127,7,34.99,49500,1590
20130127,8,35.12,50814,1834
20130127,9,35.6,52189,2182
20130127,10,36.03,53735,2551
20130127,11,36.65,54952,2877
20130127,12,36.92,55492,3161
20130127,13,36.53,55368,3350
20130127,14,36.33,55036,3414
20130127,15,36.11,55164,3393
20130127,16,36.14,55987,3244
20130127,17,36.76,57806,2987
20130127,18,37.71,59165,2776
20130127,19,38.26,58668,2639
20130127,20,37.86,57611,2515
20130127,21,36.4,56095,2426
20130127,22,36.01,54833,2364
20130127,23,36.05,52786,2292
20130127,0,35.03,50344,2244
20130128,1,35.12,48439,2466
20130128,2,34.44,47470,2409
20130128,3,34.12,47167,2380
20130128,4,34.53,47252,2360
20130128,5,35.05,48242,2338
20130128,6,35.9,51011,2312
20130128,7,38.32,55798,2268
20130128,8,40.13,60713,2200
20130128,9,40.65,61769,2118
20130128,10,39.96,61476,2066
20130128,11,39.66,61290,2092
20130128,12,39.37,60969,2138
20130128,13,39.12,60299,2123
20130128,14,39.09,59984,2089
20130128,15,39.09,59865,2104
20130128,16,39.21,60195,2129
20130128,17,39.61,61091,2132
20130128,18,40.2,61856,2125
20130128,19,39.73,60935,2189
20130128,20,38.97,59613,2362
20130128,21,37.76,57656,2580
20130128,22,36,55989,2789
20130128,23,35.65,53374,2959
20130128,0,34.29,50458,3123
20130129,1,33.12,47928,3322
20130129,2,32.61,46958,3449
20130129,3,32.24,46597,3576
20130129,4,32.27,46785,3490
20130129,5,32.76,47801,3208
20130129,6,34.61,50521,2945
20130129,7,36.24,55226,2760
20130129,8,37.66,59712,2634
20130129,9,38.02,60572,2547
20130129,10,38,60246,2533
20130129,11,37.95,60072,2570
20130129,12,38.38,59655,2642
20130129,13,38.32,59008,2667
20130129,14,38.94,58690,2593
20130129,15,39.27,58480,2437
20130129,16,39.41,58833,2181
20130129,17,39.7,59701,1885
20130129,18,42.47,60699,1590
20130129,19,40.02,59967,1377
20130129,20,39.45,58500,1220
20130129,21,38.88,56598,1126
20130129,22,37.86,55045,1116
20130129,23,36.19,52294,1219
20130129,0,34.49,49294,1442
20130130,1,33.47,46439,2533
20130130,2,32.02,45384,2907
20130130,3,31.44,45019,3171
20130130,4,31.62,45057,3247
20130130,5,32.22,45961,3212
20130130,6,33.74,48499,3130
20130130,7,35.73,52911,2959
20130130,8,37.73,57672,2735
20130130,9,37.89,58476,2510
20130130,10,37.58,58202,2389
20130130,11,37.56,58091,2432
20130130,12,37.41,57789,2588
20130130,13,37.04,57251,2796
20130130,14,36.64,57038,3003
20130130,15,36.43,56973,3192
20130130,16,36.57,57203,3380
20130130,17,37.18,58027,3565
20130130,18,37.84,59020,3717
20130130,19,37.41,58482,3832
20130130,20,36.96,57252,3887
20130130,21,36.28,55432,3894
20130130,22,35.41,53893,3886
20130130,23,34.49,51230,3814
20130130,0,33.2,48232,3722
20130131,1,33.77,45691,3512
20130131,2,33.08,44741,3271
20130131,3,32.36,44287,3002
20130131,4,32.55,44545,2786
20130131,5,33.61,45317,2721
20130131,6,34.66,47960,2674
20130131,7,35.58,52572,2811
20130131,8,37.03,57130,3024
20130131,9,37.26,57951,3312
20130131,10,36.84,57738,3605
20130131,11,36.68,57638,3659
20130131,12,36.37,57308,3580
20130131,13,36.14,56725,3273
20130131,14,36.42,56400,2799
20130131,15,36.69,56366,2290
20130131,16,37.14,56639,1925
20130131,17,37.64,57655,1690
20130131,18,38.74,58798,1537
20130131,19,38.56,58374,1441
20130131,20,37.5,57253,1356
20130131,21,36.71,55509,1245
20130131,22,36.61,54104,1170
20130131,23,35.94,51770,1157
20130131,0,35,49139,1137
20130201,1,34.63,46495,1007
20130201,2,34.33,45587,959
20130201,3,34.04,45237,925
20130201,4,34.38,45576,938
20130201,5,34.75,46598,988
20130201,6,35.8,49343,1031
20130201,7,36.85,54088,1074
20130201,8,38.47,58706,1110
20130201,9,40.92,59812,1154
20130201,10,41.96,59593,1213
20130201,11,42.24,59408,1255
20130201,12,41.22,58845,1255
20130201,13,39.97,57801,1183
20130201,14,39.73,57023,1021
20130201,15,39.22,56588,843
20130201,16,39.34,56804,707
20130201,17,40.24,57905,607
20130201,18,44.27,59113,533
20130201,19,41.97,58615,490
20130201,20,39.84,56936,489
20130201,21,38.73,54870,528
20130201,22,38.01,53467,562
20130201,23,37.8,51488,563
20130201,0,36.51,49453,563
20130202,1,36.97,48737,551
20130202,2,36.18,47846,599
20130202,3,34.86,47384,724
20130202,4,34.69,47316,824
20130202,5,34.55,47538,868
20130202,6,34.69,48372,923
20130202,7,34.93,49442,1008
20130202,8,35.29,51367,1110
20130202,9,36.6,53165,1219
20130202,10,37.87,54832,1322
20130202,11,38.26,55685,1408
20130202,12,38.08,55486,1499
20130202,13,37.57,54764,1567
20130202,14,36.72,54017,1579
20130202,15,35.85,53672,1543
20130202,16,35.95,54397,1466
20130202,17,36.72,56511,1419
20130202,18,38.61,58215,1427
20130202,19,39.13,57850,1410
20130202,20,38.45,56189,1336
20130202,21,36.95,54334,1257
20130202,22,35.79,53429,1211
20130202,23,36.25,51893,1171
20130202,0,35.02,50047,1146
20130203,1,35.83,48206,838
20130203,2,34.84,47053,849
20130203,3,34.29,46500,844
20130203,4,34.51,46423,804
20130203,5,34.4,46611,772
20130203,6,34.66,47145,766
20130203,7,35,47866,738
20130203,8,35.24,49166,721
20130203,9,35.7,50487,786
20130203,10,36.85,52049,846
20130203,11,37.3,53173,883
20130203,12,37.31,53603,1001
20130203,13,36.54,53128,1183
20130203,14,35.83,52669,1377
20130203,15,35.84,52586,1510
20130203,16,35.95,53302,1536
20130203,17,36.61,55111,1553
20130203,18,37.3,56846,1641
20130203,19,37.67,56888,1671
20130203,20,37,55985,1682
20130203,21,36.69,54659,1757
20130203,22,36.28,53826,1727
20130203,23,35.86,51882,1588
20130203,0,34.92,49585,1449
20130204,1,34.96,47636,1451
20130204,2,34.57,46826,1362
20130204,3,34.18,46624,1273
20130204,4,34.27,46963,1203
20130204,5,34.89,47929,1213
20130204,6,36.09,50738,1318
20130204,7,38.32,55179,1449
20130204,8,39.57,59723,1731
20130204,9,40.3,60520,2253
20130204,10,39.61,60128,2746
20130204,11,39.23,59822,3166
20130204,12,38.35,59335,3561
20130204,13,37.62,58611,3769
20130204,14,37.09,58310,3834
20130204,15,36.97,58065,3870
20130204,16,36.96,58345,3886
20130204,17,37.17,59159,3874
20130204,18,37.63,60255,3838
20130204,19,37.6,59411,3803
20130204,20,36.91,58079,3800
20130204,21,36.03,56158,3779
20130204,22,35.46,54601,3759
20130204,23,34.92,52084,3711
20130204,0,34.32,49338,3664
20130205,1,34.03,47661,3492
20130205,2,33.63,46777,3371
20130205,3,33.07,46447,3237
20130205,4,33.35,46704,3101
20130205,5,33.81,47600,2944
20130205,6,34.79,50084,2753
20130205,7,36.45,54434,2550
20130205,8,38.51,58683,2358
20130205,9,38.83,59463,2169
20130205,10,38.5,59191,1984
20130205,11,38.01,59041,1846
20130205,12,37.69,58781,1731
20130205,13,37.59,58198,1562
20130205,14,37.55,57913,1392
20130205,15,37.51,57564,1245
20130205,16,38.09,57929,1125
20130205,17,39.43,58852,1015
20130205,18,41.42,60001,963
20130205,19,39.92,59607,980
20130205,20,39.41,58475,1019
20130205,21,38.59,56759,1037
20130205,22,37.55,55401,1017
20130205,23,36.94,52873,1005
20130205,0,34.89,50119,985
20130206,1,35.28,47965,1239
20130206,2,35.21,47037,1227
20130206,3,34.91,46824,1224
20130206,4,35.13,47073,1232
20130206,5,35.55,48044,1269
20130206,6,36.63,50632,1292
20130206,7,38.61,55211,1191
20130206,8,41.69,59715,1072
20130206,9,44.39,60599,987
20130206,10,43.16,60309,918
20130206,11,42.81,60125,827
20130206,12,41.38,59649,771
20130206,13,40.6,58927,761
20130206,14,40.6,58482,782
20130206,15,40.52,58366,830
20130206,16,40.55,58682,827
20130206,17,41.55,59611,773
20130206,18,44.38,60828,727
20130206,19,41.66,60312,693
20130206,20,40.49,59086,658
20130206,21,39.31,57171,620
20130206,22,38.31,55640,562
20130206,23,37.04,53095,508
20130206,0,35.9,50321,508
20130207,1,36.58,47797,673
20130207,2,35.95,46773,704
20130207,3,35.45,46555,720
20130207,4,35.53,46722,751
20130207,5,35.85,47686,800
20130207,6,37.52,50330,818
20130207,7,40.64,54862,793
20130207,8,44.24,59421,770
20130207,9,48.05,60206,760
20130207,10,44.81,59967,753
20130207,11,43.84,59760,749
20130207,12,41.78,59264,752
20130207,13,41.56,58494,735
20130207,14,41.2,58095,716
